Product code,Station number,Year,Month,Monthly Precipitation Total (millimetres),Quality
IDCJAC0001,042027,2010,04,0.0,Y
IDCJAC0001,042027,2010,05,19.8,Y
IDCJAC0001,042027,2010,06,10.2,Y
IDCJAC0001,042027,2010,07,69.8,Y
IDCJAC0001,042027,2010,08,43.8,Y
IDCJAC0001,042027,2010,09,70.0,Y
IDCJAC0001,042027,2010,11,144.6,Y
IDCJAC0001,042027,2010,12,72.2,Y
IDCJAC0001,042027,2011,01,111.4,Y
IDCJAC0001,042027,2011,02,25.2,Y
IDCJAC0001,042027,2011,03,39.4,Y
IDCJAC0001,042027,2011,04,25.2,Y
IDCJAC0001,042027,2011,05,16.2,Y
IDCJAC0001,042027,2011,06,13.4,Y
IDCJAC0001,042027,2011,07,21.2,Y
IDCJAC0001,042027,2011,08,23.4,Y
IDCJAC0001,042027,2011,09,66.0,Y
IDCJAC0001,042027,2011,10,26.8,Y
IDCJAC0001,042027,2011,11,132.0,Y
IDCJAC0001,042027,2011,12,226.0,Y
IDCJAC0001,042027,2012,01,64.0,Y
IDCJAC0001,042027,2012,03,36.2,Y
IDCJAC0001,042027,2012,04,0.8,Y
IDCJAC0001,042027,2012,05,35.4,Y
IDCJAC0001,042027,2012,06,24.6,Y
IDCJAC0001,042027,2012,07,38.0,Y
IDCJAC0001,042027,2012,08,5.8,Y
IDCJAC0001,042027,2012,09,13.4,Y
IDCJAC0001,042027,2012,10,10.4,Y
IDCJAC0001,042027,2012,11,34.2,Y
IDCJAC0001,042027,2012,12,23.4,Y
IDCJAC0001,042027,2013,01,128.0,Y
IDCJAC0001,042027,2013,02,18.6,Y
IDCJAC0001,042027,2013,03,139.3,Y
IDCJAC0001,042027,2013,04,0.0,Y
IDCJAC0001,042027,2013,05,24.4,Y
IDCJAC0001,042027,2013,06,35.6,Y
IDCJAC0001,042027,2013,07,27.6,Y
IDCJAC0001,042027,2013,08,10.4,Y
IDCJAC0001,042027,2013,09,21.8,Y
IDCJAC0001,042027,2013,10,2.0,Y
IDCJAC0001,042027,2013,11,67.0,Y
IDCJAC0001,042027,2013,12,0.0,Y
IDCJAC0001,042027,2014,01,15.4,Y
IDCJAC0001,042027,2014,02,34.6,Y
IDCJAC0001,042027,2014,03,137.0,Y
IDCJAC0001,042027,2014,04,0.6,Y
IDCJAC0001,042027,2014,05,8.0,Y
IDCJAC0001,042027,2014,06,18.4,Y
IDCJAC0001,042027,2014,07,3.0,Y
IDCJAC0001,042027,2014,08,28.0,N
IDCJAC0001,042027,2014,09,14.0,N
IDCJAC0001,042027,2014,11,6.0,N
IDCJAC0001,042027,2015,01,135.4,N
IDCJAC0001,042027,2015,02,9.8,Y
IDCJAC0001,042027,2015,03,41.6,Y
IDCJAC0001,042027,2015,04,92.2,Y
IDCJAC0001,042027,2015,05,15.6,Y
IDCJAC0001,042027,2015,06,72.0,N
IDCJAC0001,042027,2015,08,9.2,N
IDCJAC0001,042027,2015,10,4.6,N
IDCJAC0001,042027,2015,11,11.0,N
IDCJAC0001,042027,2016,01,75.0,N
IDCJAC0001,042027,2016,02,23.8,N
IDCJAC0001,042027,2016,03,23.0,N
IDCJAC0001,042027,2016,04,40.6,N
IDCJAC0001,042027,2016,05,12.6,N
IDCJAC0001,042027,2016,06,79.4,N
IDCJAC0001,042027,2016,07,23.0,N
IDCJAC0001,042027,2016,08,54.6,N
IDCJAC0001,042027,2016,09,113.2,N
IDCJAC0001,042027,2016,10,46.6,N
IDCJAC0001,042027,2017,01,12.6,Y
IDCJAC0001,042027,2017,02,15.4,Y
IDCJAC0001,042027,2017,03,143.4,Y
IDCJAC0001,042027,2017,04,47.8,Y
IDCJAC0001,042027,2017,05,14.4,Y
IDCJAC0001,042027,2017,06,0.0,Y
IDCJAC0001,042027,2017,07,5.5,Y
IDCJAC0001,042027,2017,08,9.4,N
IDCJAC0001,042027,2017,10,128.0,N
IDCJAC0001,042027,2017,11,91.0,N
IDCJAC0001,042027,2017,12,21.2,N
IDCJAC0001,042027,2018,01,2.0,N
IDCJAC0001,042027,2018,02,87.0,N
IDCJAC0001,042027,2018,03,39.4,N
IDCJAC0001,042027,2018,04,56.0,N
IDCJAC0001,042027,2018,06,4.0,N
IDCJAC0001,042027,2018,08,52.0,N
IDCJAC0001,042027,2018,09,1.6,N
IDCJAC0001,042027,2018,10,80.4,N
IDCJAC0001,042027,2018,11,9.0,N
IDCJAC0001,042027,2018,12,8.6,N
IDCJAC0001,042027,2019,02,10.0,N
IDCJAC0001,042027,2019,03,95.0,N
IDCJAC0001,042027,2020,01,71.8,N
IDCJAC0001,042027,2020,02,144.4,N
IDCJAC0001,042027,2020,03,75.4,N
IDCJAC0001,042027,2020,04,0.0,N
IDCJAC0001,042027,2020,05,17.0,Y
IDCJAC0001,042027,2020,06,15.0,N
IDCJAC0001,042027,2020,07,12.8,Y
IDCJAC0001,042027,2020,08,40.8,Y
IDCJAC0001,042027,2020,09,20.4,Y
IDCJAC0001,042027,2020,10,15.4,Y
IDCJAC0001,042027,2020,11,0.0,Y
IDCJAC0001,042027,2020,12,12.0,Y
IDCJAC0001,042027,2021,01,16.8,N
IDCJAC0001,042027,2021,02,106.0,N
IDCJAC0001,042027,2021,03,243.3,N
IDCJAC0001,042027,2021,04,20.0,N
IDCJAC0001,042027,2021,05,24.0,N
IDCJAC0001,042027,2021,06,6.4,N
IDCJAC0001,042027,2021,07,53.6,N
IDCJAC0001,042027,2021,08,16.0,Y
IDCJAC0001,042027,2021,09,7.0,Y
IDCJAC0001,042027,2021,10,25.0,N
IDCJAC0001,042027,2021,11,67.1,N
IDCJAC0001,042027,2021,12,60.3,N
