"Statistic","Month","Agricultural Product","UNIT","VALUE"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Cattle excluding calves","Base 2015=100","91.93"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Calves","Base 2015=100","92.27"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Pigs","Base 2015=100","132.7"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Sheep","Base 2015=100","97.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Poultry","Base 2015=100","100.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Animal products","Base 2015=100","113.96"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Milk","Base 2015=100","114.78"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Eggs","Base 2015=100","97.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Wool","Base 2015=100","35.1"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Agricultural input price index","Base 2015=100","104.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Seeds","Base 2015=100","107.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Energy","Base 2015=100","109.28"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Electricity","Base 2015=100","105.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Motor fuel","Base 2015=100","110.47"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Lubricants","Base 2015=100","106.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Fertilisers","Base 2015=100","85.82"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Straight fertilisers","Base 2015=100","82.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Compound fertilisers","Base 2015=100","86.46"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","PK fertilisers","Base 2015=100","91.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","NPK fertilisers","Base 2015=100","86.34"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Other fertilisers","Base 2015=100","105.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Plant protection products","Base 2015=100","103.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Veterinary expenses","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Feeding stuffs","Base 2015=100","108.64"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Straight feeding stuffs","Base 2015=100","112.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Compound feeding stuffs","Base 2015=100","108.44"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Compound feeding stuffs for calves","Base 2015=100","109.11"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Compound feeding stuffs for cattle excluding calves","Base 2015=100","107.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Compound feeding stuffs for pigs","Base 2015=100","115.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Compound feeding stuffs for poultry","Base 2015=100","104.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Other compound feeding stuffs","Base 2015=100","106.58"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Maintenance of materials and buildings","Base 2015=100","106.2"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M01","Other goods and services","Base 2015=100","104.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Agricultural output price index","Base 2015=100","106.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Crop output","Base 2015=100","107.67"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Cereals including seeds","Base 2015=100","108.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Fruit and Vegetables","Base 2015=100","100.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Potatoes including seeds","Base 2015=100","122.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Animal output","Base 2015=100","106.88"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Animals","Base 2015=100","101.28"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Cattle","Base 2015=100","94.21"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Cattle excluding calves","Base 2015=100","94.47"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Calves","Base 2015=100","47.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Pigs","Base 2015=100","133.13"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Sheep","Base 2015=100","103.09"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Poultry","Base 2015=100","100.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Animal products","Base 2015=100","115.33"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Milk","Base 2015=100","116.19"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Eggs","Base 2015=100","97.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Wool","Base 2015=100","35.1"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Agricultural input price index","Base 2015=100","102.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Seeds","Base 2015=100","107.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Energy","Base 2015=100","106.46"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Electricity","Base 2015=100","105.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Motor fuel","Base 2015=100","106.6"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Lubricants","Base 2015=100","106.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Fertilisers","Base 2015=100","83.56"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Straight fertilisers","Base 2015=100","80.11"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Compound fertilisers","Base 2015=100","84.18"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","PK fertilisers","Base 2015=100","90.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","NPK fertilisers","Base 2015=100","84.02"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Other fertilisers","Base 2015=100","105.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Plant protection products","Base 2015=100","103.86"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Veterinary expenses","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Feeding stuffs","Base 2015=100","106.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Straight feeding stuffs","Base 2015=100","108.3"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Compound feeding stuffs","Base 2015=100","106.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Compound feeding stuffs for calves","Base 2015=100","105.87"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Compound feeding stuffs for cattle excluding calves","Base 2015=100","104.37"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Compound feeding stuffs for pigs","Base 2015=100","115.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Compound feeding stuffs for poultry","Base 2015=100","104.11"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Other compound feeding stuffs","Base 2015=100","104.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Maintenance of materials and buildings","Base 2015=100","106.24"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M02","Other goods and services","Base 2015=100","104.6"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Agricultural output price index","Base 2015=100","103.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Crop output","Base 2015=100","107.5"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Cereals including seeds","Base 2015=100","108.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Fruit and Vegetables","Base 2015=100","99.79"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Potatoes including seeds","Base 2015=100","122.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Animal output","Base 2015=100","103.43"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Animals","Base 2015=100","100.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Cattle","Base 2015=100","93.44"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Cattle excluding calves","Base 2015=100","93.7"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Calves","Base 2015=100","47.04"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Pigs","Base 2015=100","129.09"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Sheep","Base 2015=100","104.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Poultry","Base 2015=100","100.61"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Animal products","Base 2015=100","108.26"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Milk","Base 2015=100","108.89"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Eggs","Base 2015=100","97.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Wool","Base 2015=100","35.1"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Agricultural input price index","Base 2015=100","102.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Seeds","Base 2015=100","100.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Energy","Base 2015=100","102.9"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Electricity","Base 2015=100","105.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Motor fuel","Base 2015=100","101.74"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Lubricants","Base 2015=100","106.53"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Fertilisers","Base 2015=100","83.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Straight fertilisers","Base 2015=100","79.61"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Compound fertilisers","Base 2015=100","83.79"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","PK fertilisers","Base 2015=100","90.45"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","NPK fertilisers","Base 2015=100","83.62"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Other fertilisers","Base 2015=100","105.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Plant protection products","Base 2015=100","103.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Veterinary expenses","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Feeding stuffs","Base 2015=100","106.88"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Straight feeding stuffs","Base 2015=100","108.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Compound feeding stuffs","Base 2015=100","106.78"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Compound feeding stuffs for calves","Base 2015=100","106.6"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Compound feeding stuffs for cattle excluding calves","Base 2015=100","104.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Compound feeding stuffs for pigs","Base 2015=100","115.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Compound feeding stuffs for poultry","Base 2015=100","104.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Other compound feeding stuffs","Base 2015=100","104.6"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Maintenance of materials and buildings","Base 2015=100","106.18"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M03","Other goods and services","Base 2015=100","104.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Agricultural output price index","Base 2015=100","100.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Crop output","Base 2015=100","109.36"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Cereals including seeds","Base 2015=100","108.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Fruit and Vegetables","Base 2015=100","104.18"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Potatoes including seeds","Base 2015=100","122.91"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Animal output","Base 2015=100","98.94"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Animals","Base 2015=100","95.63"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Cattle","Base 2015=100","87.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Cattle excluding calves","Base 2015=100","87.43"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Calves","Base 2015=100","66.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Pigs","Base 2015=100","125.75"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Sheep","Base 2015=100","108.56"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Poultry","Base 2015=100","100.38"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Animal products","Base 2015=100","103.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Milk","Base 2015=100","104.39"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Eggs","Base 2015=100","99.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Wool","Base 2015=100","35.1"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Agricultural input price index","Base 2015=100","101.96"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Seeds","Base 2015=100","100.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Energy","Base 2015=100","95.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Electricity","Base 2015=100","104.72"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Motor fuel","Base 2015=100","92.13"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Lubricants","Base 2015=100","108.81"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Fertilisers","Base 2015=100","83.13"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Straight fertilisers","Base 2015=100","79.66"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Compound fertilisers","Base 2015=100","83.73"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","PK fertilisers","Base 2015=100","90.87"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","NPK fertilisers","Base 2015=100","83.55"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Other fertilisers","Base 2015=100","105.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Plant protection products","Base 2015=100","103.82"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Veterinary expenses","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Feeding stuffs","Base 2015=100","107.79"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Straight feeding stuffs","Base 2015=100","109.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Compound feeding stuffs","Base 2015=100","107.7"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Compound feeding stuffs for calves","Base 2015=100","107.74"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Compound feeding stuffs for cattle excluding calves","Base 2015=100","106.24"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Compound feeding stuffs for pigs","Base 2015=100","115.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Compound feeding stuffs for poultry","Base 2015=100","104.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Other compound feeding stuffs","Base 2015=100","106.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Maintenance of materials and buildings","Base 2015=100","105.99"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M04","Other goods and services","Base 2015=100","104.65"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Agricultural output price index","Base 2015=100","102.35"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Crop output","Base 2015=100","110.72"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Cereals including seeds","Base 2015=100","108.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Fruit and Vegetables","Base 2015=100","107.9"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Potatoes including seeds","Base 2015=100","121.68"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Animal output","Base 2015=100","101.25"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Animals","Base 2015=100","98.8"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Cattle","Base 2015=100","91.93"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Cattle excluding calves","Base 2015=100","92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Calves","Base 2015=100","80.39"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Pigs","Base 2015=100","120.6"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Sheep","Base 2015=100","116.89"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Poultry","Base 2015=100","100.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Animal products","Base 2015=100","104.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Milk","Base 2015=100","105.53"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Eggs","Base 2015=100","99.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Wool","Base 2015=100","11.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Agricultural input price index","Base 2015=100","101.58"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Seeds","Base 2015=100","100.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Energy","Base 2015=100","91.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Electricity","Base 2015=100","103.64"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Motor fuel","Base 2015=100","87.6"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Lubricants","Base 2015=100","104.95"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Fertilisers","Base 2015=100","82.17"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Straight fertilisers","Base 2015=100","78.29"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Compound fertilisers","Base 2015=100","82.96"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","PK fertilisers","Base 2015=100","90.96"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","NPK fertilisers","Base 2015=100","82.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Other fertilisers","Base 2015=100","105.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Plant protection products","Base 2015=100","104.42"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Veterinary expenses","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Feeding stuffs","Base 2015=100","108.12"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Straight feeding stuffs","Base 2015=100","110.02"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Compound feeding stuffs","Base 2015=100","108.02"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Compound feeding stuffs for calves","Base 2015=100","108.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Compound feeding stuffs for cattle excluding calves","Base 2015=100","106.62"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Compound feeding stuffs for pigs","Base 2015=100","115.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Compound feeding stuffs for poultry","Base 2015=100","104.72"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Other compound feeding stuffs","Base 2015=100","106.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Maintenance of materials and buildings","Base 2015=100","105.9"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M05","Other goods and services","Base 2015=100","105.05"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Agricultural output price index","Base 2015=100","102.85"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Crop output","Base 2015=100","110.66"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Cereals including seeds","Base 2015=100","108.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Fruit and Vegetables","Base 2015=100","107.81"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Potatoes including seeds","Base 2015=100","121.56"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Animal output","Base 2015=100","101.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Animals","Base 2015=100","97.76"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Cattle","Base 2015=100","91.72"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Cattle excluding calves","Base 2015=100","91.66"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Calves","Base 2015=100","103.12"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Pigs","Base 2015=100","116.2"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Sheep","Base 2015=100","114.52"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Poultry","Base 2015=100","100.14"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Animal products","Base 2015=100","107.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Milk","Base 2015=100","108.64"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Eggs","Base 2015=100","99.67"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Wool","Base 2015=100","11.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Agricultural input price index","Base 2015=100","101.77"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Seeds","Base 2015=100","100.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Energy","Base 2015=100","94.21"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Electricity","Base 2015=100","103.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Motor fuel","Base 2015=100","90.81"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Lubricants","Base 2015=100","103.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Fertilisers","Base 2015=100","81.16"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Straight fertilisers","Base 2015=100","77.02"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Compound fertilisers","Base 2015=100","82.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","PK fertilisers","Base 2015=100","90.54"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","NPK fertilisers","Base 2015=100","81.82"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Other fertilisers","Base 2015=100","105.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Plant protection products","Base 2015=100","104.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Veterinary expenses","Base 2015=100","109.03"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Feeding stuffs","Base 2015=100","108.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Straight feeding stuffs","Base 2015=100","109.49"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Compound feeding stuffs","Base 2015=100","108.25"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Compound feeding stuffs for calves","Base 2015=100","108.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Compound feeding stuffs for cattle excluding calves","Base 2015=100","106.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Compound feeding stuffs for pigs","Base 2015=100","114.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Compound feeding stuffs for poultry","Base 2015=100","105.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Other compound feeding stuffs","Base 2015=100","106.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Maintenance of materials and buildings","Base 2015=100","105.88"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M06","Other goods and services","Base 2015=100","105.22"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Agricultural output price index","Base 2015=100","104.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Crop output","Base 2015=100","109.45"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Cereals including seeds","Base 2015=100","108.98"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Fruit and Vegetables","Base 2015=100","107.28"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Potatoes including seeds","Base 2015=100","115.83"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Animal output","Base 2015=100","103.54"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Animals","Base 2015=100","99.64"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Cattle","Base 2015=100","94.57"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Cattle excluding calves","Base 2015=100","94.48"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Calves","Base 2015=100","111.09"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Pigs","Base 2015=100","116.05"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Sheep","Base 2015=100","113.37"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Poultry","Base 2015=100","99.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Animal products","Base 2015=100","109.43"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Milk","Base 2015=100","110.15"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Eggs","Base 2015=100","99.67"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Wool","Base 2015=100","11.92"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Agricultural input price index","Base 2015=100","101.82"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Seeds","Base 2015=100","100.97"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Energy","Base 2015=100","96.26"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Electricity","Base 2015=100","103.41"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Motor fuel","Base 2015=100","93.62"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Lubricants","Base 2015=100","103.81"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Fertilisers","Base 2015=100","80.31"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Straight fertilisers","Base 2015=100","75.99"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Compound fertilisers","Base 2015=100","81.23"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","PK fertilisers","Base 2015=100","90.34"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","NPK fertilisers","Base 2015=100","81"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Other fertilisers","Base 2015=100","105.71"
"Agricultural Input and Output Price Indices (Base 2015=100)","2020M07","Plant protection products","Base 2015=100","104.11"
